Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Caffeine content (product.metafields.shopify.caffeine-content),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Gardening use (product.metafields.shopify.gardening-use),Heat function (product.metafields.shopify.heat-function),Ingredient category (product.metafields.shopify.ingredient-category),Massage technique (product.metafields.shopify.massage-technique),Muscle stimulator design (product.metafields.shopify.muscle-stimulator-design),Nutrient content (product.metafields.shopify.nutrient-content),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Water filter application (product.metafields.shopify.water-filter-application),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/KV_S_Mone_001_1.jpg?v=1744371803,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/P12_b3d97e19-0f34-42ab-a40f-8af65ed2457e.jpg?v=1744371803,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Brightening_cream_page-0002.jpg?v=1744371803,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Brightening_cream_page-0003.jpg?v=1744371803,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Brightening_cream_page-0004.jpg?v=1744371803,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smone-brightening-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/P1_b9089f47-f39b-4c98-8382-c99df22f66b7.jpg?v=1744371803,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mores-collagen,MORES Collagen – Deep Beauty Marine Collagen Drink,"<p data-start=""182"" data-end=""291""><strong data-start=""182"" data-end=""236""><span class=""_fadeIn_m1hgl_8"">MORES </span><span class=""_fadeIn_m1hgl_8"">Collagen – </span><span class=""_fadeIn_m1hgl_8"">Deep </span><span class=""_fadeIn_m1hgl_8"">Beauty </span><span class=""_fadeIn_m1hgl_8"">Marine </span><span class=""_fadeIn_m1hgl_8"">Collagen </span><span class=""_fadeIn_m1hgl_8"">Drink</span></strong><br data-start=""236"" data-end=""239""><strong data-start=""239"" data-end=""269""><span class=""_fadeIn_m1hgl_8"">(</span><span class=""_fadeIn_m1hgl_8"">15 </span><span class=""_fadeIn_m1hgl_8"">Sachets – </span><span class=""_fadeIn_m1hgl_8"">Powder </span><span class=""_fadeIn_m1hgl_8"">Form)</span></strong><br data-start=""269"" data-end=""272""><br></p>
<h3 data-start=""293"" data-end=""340""><strong data-start=""297"" data-end=""340""><span class=""_fadeIn_m1hgl_8"">Skin </span><span class=""_fadeIn_m1hgl_8"">that </span><span class=""_fadeIn_m1hgl_8"">Glows. </span><span class=""_fadeIn_m1hgl_8"">Confidence </span><span class=""_fadeIn_m1hgl_8"">that </span><span class=""_fadeIn_m1hgl_8"">Lasts.</span></strong></h3>
<p data-start=""342"" data-end=""486""><span class=""_fadeIn_m1hgl_8"">MORES </span><span class=""_fadeIn_m1hgl_8"">Collagen </span><span class=""_fadeIn_m1hgl_8"">is </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">scientifically </span><span class=""_fadeIn_m1hgl_8"">formulated </span><span class=""_fadeIn_m1hgl_8"">beauty </span><span class=""_fadeIn_m1hgl_8"">supplement </span><span class=""_fadeIn_m1hgl_8"">that </span><span class=""_fadeIn_m1hgl_8"">works </span><span class=""_fadeIn_m1hgl_8"">from </span><span class=""_fadeIn_m1hgl_8"">within </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">restore </span><span class=""_fadeIn_m1hgl_8"">your </span><span class=""_fadeIn_m1hgl_8"">skin’s </span><span class=""_fadeIn_m1hgl_8"">radiance, </span><span class=""_fadeIn_m1hgl_8"">firmness, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">hydration.</span></p>
<p data-start=""488"" data-end=""713""><span class=""_fadeIn_m1hgl_8"">Each </span><span class=""_fadeIn_m1hgl_8"">sachet </span><span class=""_fadeIn_m1hgl_8"">delivers </span><strong data-start=""509"" data-end=""561""><span class=""_fadeIn_m1hgl_8"">10,000 </span><span class=""_fadeIn_m1hgl_8"">mg </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">hydrolyzed </span><span class=""_fadeIn_m1hgl_8"">marine </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">peptides</span></strong><span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">derived </span><span class=""_fadeIn_m1hgl_8"">from </span><span class=""_fadeIn_m1hgl_8"">premium </span><strong data-start=""583"" data-end=""601""><span class=""_fadeIn_m1hgl_8"">Yellowfin </span><span class=""_fadeIn_m1hgl_8"">Tuna</span></strong><span class=""_fadeIn_m1hgl_8"">, </span><span class=""_fadeIn_m1hgl_8"">ensuring </span><span class=""_fadeIn_m1hgl_8"">rapid </span><span class=""_fadeIn_m1hgl_8"">absorption </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">deep </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">repair — </span><span class=""_fadeIn_m1hgl_8"">all </span><span class=""_fadeIn_m1hgl_8"">with </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">pleasant </span><span class=""_fadeIn_m1hgl_8"">berry </span><span class=""_fadeIn_m1hgl_8"">flavor </span><span class=""_fadeIn_m1hgl_8"">and </span><strong data-start=""689"" data-end=""712""><span class=""_fadeIn_m1hgl_8"">no </span><span class=""_fadeIn_m1hgl_8"">fishy </span><span class=""_fadeIn_m1hgl_8"">aftertaste</span></strong><span class=""_fadeIn_m1hgl_8"">.</span></p>
<p data-start=""715"" data-end=""879""><span class=""_fadeIn_m1hgl_8"">Enriched </span><span class=""_fadeIn_m1hgl_8"">with </span><strong data-start=""729"" data-end=""771""><span class=""_fadeIn_m1hgl_8"">15 </span><span class=""_fadeIn_m1hgl_8"">powerful </span><span class=""_fadeIn_m1hgl_8"">beauty-</span><span class=""_fadeIn_m1hgl_8"">enhancing </span><span class=""_fadeIn_m1hgl_8"">nutrients</span></strong><span class=""_fadeIn_m1hgl_8"">, </span><span class=""_fadeIn_m1hgl_8"">this </span><span class=""_fadeIn_m1hgl_8"">drink </span><span class=""_fadeIn_m1hgl_8"">helps </span><span class=""_fadeIn_m1hgl_8"">support </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">elasticity, </span><span class=""_fadeIn_m1hgl_8"">reduce </span><span class=""_fadeIn_m1hgl_8"">signs </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">aging, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">protect </span><span class=""_fadeIn_m1hgl_8"">against </span><span class=""_fadeIn_m1hgl_8"">environmental </span><span class=""_fadeIn_m1hgl_8"">damage.</span></p>
<h3 data-start=""886"" data-end=""906""><strong data-start=""890"" data-end=""906""><span class=""_fadeIn_m1hgl_8"">Key </span><span class=""_fadeIn_m1hgl_8"">Benefits</span></strong></h3>
<ul data-start=""907"" data-end=""1258"">
<li data-start=""907"" data-end=""972"">
<p data-start=""909"" data-end=""972""><span class=""_fadeIn_m1hgl_8"">Replenishes </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">support </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">structure </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">elasticity</span></p>
</li>
<li data-start=""973"" data-end=""1039"">
<p data-start=""975"" data-end=""1039""><span class=""_fadeIn_m1hgl_8"">Helps </span><span class=""_fadeIn_m1hgl_8"">reduce </span><span class=""_fadeIn_m1hgl_8"">the </span><span class=""_fadeIn_m1hgl_8"">appearance </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">wrinkles, </span><span class=""_fadeIn_m1hgl_8"">sagging, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">dullness</span></p>
</li>
<li data-start=""1040"" data-end=""1080"">
<p data-start=""1042"" data-end=""1080""><span class=""_fadeIn_m1hgl_8"">Deeply </span><span class=""_fadeIn_m1hgl_8"">hydrates </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">smooths </span><span class=""_fadeIn_m1hgl_8"">the </span><span class=""_fadeIn_m1hgl_8"">skin</span></p>
</li>
<li data-start=""1081"" data-end=""1137"">
<p data-start=""1083"" data-end=""1137""><span class=""_fadeIn_m1hgl_8"">Promotes </span><span class=""_fadeIn_m1hgl_8"">even </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">tone, </span><span class=""_fadeIn_m1hgl_8"">clarity, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">radiant </span><span class=""_fadeIn_m1hgl_8"">glow</span></p>
</li>
<li data-start=""1138"" data-end=""1196"">
<p data-start=""1140"" data-end=""1196""><span class=""_fadeIn_m1hgl_8"">Packed </span><span class=""_fadeIn_m1hgl_8"">with </span><span class=""_fadeIn_m1hgl_8"">antioxidants </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">combat </span><span class=""_fadeIn_m1hgl_8"">free </span><span class=""_fadeIn_m1hgl_8"">radical </span><span class=""_fadeIn_m1hgl_8"">damage</span></p>
</li>
<li data-start=""1197"" data-end=""1258"">
<p data-start=""1199"" data-end=""1258""><span class=""_fadeIn_m1hgl_8"">Nourishes </span><span class=""_fadeIn_m1hgl_8"">skin, </span><span class=""_fadeIn_m1hgl_8"">hair, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">nails </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">total </span><span class=""_fadeIn_m1hgl_8"">beauty </span><span class=""_fadeIn_m1hgl_8"">wellness</span></p>
</li>
</ul>
<h3 data-start=""1265"" data-end=""1289""><strong data-start=""1269"" data-end=""1289""><span class=""_fadeIn_m1hgl_8"">Hero </span><span class=""_fadeIn_m1hgl_8"">Ingredients</span></strong></h3>
<ul data-start=""1290"" data-end=""2117"">
<li data-start=""1290"" data-end=""1407"">
<p data-start=""1292"" data-end=""1407""><strong data-start=""1292"" data-end=""1334""><span class=""_fadeIn_m1hgl_8"">Hydrolyzed </span><span class=""_fadeIn_m1hgl_8"">Marine </span><span class=""_fadeIn_m1hgl_8"">Collagen (</span><span class=""_fadeIn_m1hgl_8"">10,000 </span><span class=""_fadeIn_m1hgl_8"">mg)</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Sourced </span><span class=""_fadeIn_m1hgl_8"">from </span><span class=""_fadeIn_m1hgl_8"">Yellowfin </span><span class=""_fadeIn_m1hgl_8"">Tuna </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">fast </span><span class=""_fadeIn_m1hgl_8"">absorption </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">deep </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">repair</span></p>
</li>
<li data-start=""1408"" data-end=""1475"">
<p data-start=""1410"" data-end=""1475""><strong data-start=""1410"" data-end=""1427""><span class=""_fadeIn_m1hgl_8"">L-</span><span class=""_fadeIn_m1hgl_8"">Glutathione</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Brightens </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">reduces </span><span class=""_fadeIn_m1hgl_8"">oxidative </span><span class=""_fadeIn_m1hgl_8"">stress</span></p>
</li>
<li data-start=""1476"" data-end=""1545"">
<p data-start=""1478"" data-end=""1545""><strong data-start=""1478"" data-end=""1499""><span class=""_fadeIn_m1hgl_8"">Pine </span><span class=""_fadeIn_m1hgl_8"">Bark </span><span class=""_fadeIn_m1hgl_8"">Extract</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Enhances </span><span class=""_fadeIn_m1hgl_8"">circulation </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">fades </span><span class=""_fadeIn_m1hgl_8"">dark </span><span class=""_fadeIn_m1hgl_8"">spots</span></p>
</li>
<li data-start=""1546"" data-end=""1609"">
<p data-start=""1548"" data-end=""1609""><strong data-start=""1548"" data-end=""1557""><span class=""_fadeIn_m1hgl_8"">CoQ10</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Protects </span><span class=""_fadeIn_m1hgl_8"">against </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">aging </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">energizes </span><span class=""_fadeIn_m1hgl_8"">cells</span></p>
</li>
<li data-start=""1610"" data-end=""1684"">
<p data-start=""1612"" data-end=""1684""><strong data-start=""1612"" data-end=""1639""><span class=""_fadeIn_m1hgl_8"">L-</span><span class=""_fadeIn_m1hgl_8"">Arginine &amp; </span><span class=""_fadeIn_m1hgl_8"">L-</span><span class=""_fadeIn_m1hgl_8"">Cysteine</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Promote </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">regeneration </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">blood </span><span class=""_fadeIn_m1hgl_8"">flow</span></p>
</li>
<li data-start=""1685"" data-end=""1754"">
<p data-start=""1687"" data-end=""1754""><strong data-start=""1687"" data-end=""1702""><span class=""_fadeIn_m1hgl_8"">L-</span><span class=""_fadeIn_m1hgl_8"">Glutamine</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Supports </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">regeneration </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">healing</span></p>
</li>
<li data-start=""1755"" data-end=""1828"">
<p data-start=""1757"" data-end=""1828""><strong data-start=""1757"" data-end=""1768""><span class=""_fadeIn_m1hgl_8"">Glycine</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">An </span><span class=""_fadeIn_m1hgl_8"">essential </span><span class=""_fadeIn_m1hgl_8"">amino </span><span class=""_fadeIn_m1hgl_8"">acid </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">natural </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">production</span></p>
</li>
<li data-start=""1829"" data-end=""1905"">
<p data-start=""1831"" data-end=""1905""><strong data-start=""1831"" data-end=""1866""><span class=""_fadeIn_m1hgl_8"">Vitamin </span><span class=""_fadeIn_m1hgl_8"">C (</span><span class=""_fadeIn_m1hgl_8"">from </span><span class=""_fadeIn_m1hgl_8"">Acerola </span><span class=""_fadeIn_m1hgl_8"">Cherry)</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Boosts </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">synthesis </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">glow</span></p>
</li>
<li data-start=""1906"" data-end=""1984"">
<p data-start=""1908"" data-end=""1984""><strong data-start=""1908"" data-end=""1937""><span class=""_fadeIn_m1hgl_8"">Zinc (</span><span class=""_fadeIn_m1hgl_8"">Amino </span><span class=""_fadeIn_m1hgl_8"">Acid </span><span class=""_fadeIn_m1hgl_8"">Chelate)</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Balances </span><span class=""_fadeIn_m1hgl_8"">sebum </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">helps </span><span class=""_fadeIn_m1hgl_8"">prevent </span><span class=""_fadeIn_m1hgl_8"">breakouts</span></p>
</li>
<li data-start=""1985"" data-end=""2117"">
<p data-start=""1987"" data-end=""2117""><strong data-start=""1987"" data-end=""2008""><span class=""_fadeIn_m1hgl_8"">Ten </span><span class=""_fadeIn_m1hgl_8"">Berry </span><span class=""_fadeIn_m1hgl_8"">Complex</span></strong><span class=""_fadeIn_m1hgl_8""> (</span><span class=""_fadeIn_m1hgl_8"">Blueberry, </span><span class=""_fadeIn_m1hgl_8"">Bilberry, </span><span class=""_fadeIn_m1hgl_8"">Raspberry, </span><span class=""_fadeIn_m1hgl_8"">Strawberry, </span><span class=""_fadeIn_m1hgl_8"">etc.) – </span><span class=""_fadeIn_m1hgl_8"">Rich </span><span class=""_fadeIn_m1hgl_8"">in </span><span class=""_fadeIn_m1hgl_8"">antioxidants </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">skin, </span><span class=""_fadeIn_m1hgl_8"">eye, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">immune </span><span class=""_fadeIn_m1hgl_8"">health</span></p>
</li>
</ul>
<h3 data-start=""2124"" data-end=""2142""><strong data-start=""2128"" data-end=""2142""><span class=""_fadeIn_m1hgl_8"">How </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">Use</span></strong></h3>
<p data-start=""2143"" data-end=""2299""><span class=""_fadeIn_m1hgl_8"">Mix </span><strong data-start=""2147"" data-end=""2165""><span class=""_fadeIn_m1hgl_8"">1 </span><span class=""_fadeIn_m1hgl_8"">sachet (</span><span class=""_fadeIn_m1hgl_8"">15g)</span></strong><span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">with </span><strong data-start=""2171"" data-end=""2194""><span class=""_fadeIn_m1hgl_8"">120ml </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">cold </span><span class=""_fadeIn_m1hgl_8"">water</span></strong><span class=""_fadeIn_m1hgl_8"">. </span><span class=""_fadeIn_m1hgl_8"">Stir </span><span class=""_fadeIn_m1hgl_8"">well </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">enjoy </span><span class=""_fadeIn_m1hgl_8"">once </span><span class=""_fadeIn_m1hgl_8"">daily.</span><br data-start=""2227"" data-end=""2230""><span class=""_fadeIn_m1hgl_8"">Best </span><span class=""_fadeIn_m1hgl_8"">consumed </span><span class=""_fadeIn_m1hgl_8"">consistently </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">optimal </span><span class=""_fadeIn_m1hgl_8"">results.</span><br data-start=""2277"" data-end=""2280""><strong data-start=""2280"" data-end=""2299""><span class=""_fadeIn_m1hgl_8"">No </span><span class=""_fadeIn_m1hgl_8"">fishy </span><span class=""_fadeIn_m1hgl_8"">taste.</span></strong></p>
<h3 data-start=""2306"" data-end=""2328""><strong data-start=""2310"" data-end=""2328""><span class=""_fadeIn_m1hgl_8"">Important </span><span class=""_fadeIn_m1hgl_8"">Note</span></strong></h3>
<ul data-start=""2329"" data-end=""2561"">
<li data-start=""2329"" data-end=""2379"">
<p data-start=""2331"" data-end=""2379""><span class=""_fadeIn_m1hgl_8"">This </span><span class=""_fadeIn_m1hgl_8"">is </span><span class=""_fadeIn_m1hgl_8"">a </span><strong data-start=""2341"" data-end=""2360""><span class=""_fadeIn_m1hgl_8"">food </span><span class=""_fadeIn_m1hgl_8"">supplement</span></strong><span class=""_fadeIn_m1hgl_8"">, </span><span class=""_fadeIn_m1hgl_8"">not </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">medicine.</span></p>
</li>
<li data-start=""2380"" data-end=""2435"">
<p data-start=""2382"" data-end=""2435""><span class=""_fadeIn_m1hgl_8"">Not </span><span class=""_fadeIn_m1hgl_8"">recommended </span><span class=""_fadeIn_m1hgl_8"">for </span><strong data-start=""2402"" data-end=""2432""><span class=""_fadeIn_m1hgl_8"">pregnant </span><span class=""_fadeIn_m1hgl_8"">women </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">children</span></strong><span class=""_fadeIn_m1hgl_8"">.</span></p>
</li>
<li data-start=""2436"" data-end=""2527"">
<p data-start=""2438"" data-end=""2527""><span class=""_fadeIn_m1hgl_8"">If </span><span class=""_fadeIn_m1hgl_8"">you </span><span class=""_fadeIn_m1hgl_8"">are </span><span class=""_fadeIn_m1hgl_8"">under </span><span class=""_fadeIn_m1hgl_8"">medical </span><span class=""_fadeIn_m1hgl_8"">treatment, </span><span class=""_fadeIn_m1hgl_8"">please </span><span class=""_fadeIn_m1hgl_8"">consult </span><span class=""_fadeIn_m1hgl_8"">your </span><span class=""_fadeIn_m1hgl_8"">healthcare </span><span class=""_fadeIn_m1hgl_8"">provider </span><span class=""_fadeIn_m1hgl_8"">before </span><span class=""_fadeIn_m1hgl_8"">use.</span></p>
</li>
<li data-start=""2528"" data-end=""2561"">
<p data-start=""2530"" data-end=""2561""><span class=""_fadeIn_m1hgl_8"">Results </span><span class=""_fadeIn_m1hgl_8"">may </span><span class=""_fadeIn_m1hgl_8"">vary </span><span class=""_fadeIn_m1hgl_8"">by </span><span class=""_fadeIn_m1hgl_8"">individual.</span></p>
</li>
</ul>",atpgroupservices,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Collagen,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,5,deny,manual,220.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Mores_collagen_page-0001.jpg?v=1743430659,1,"",false,,,525,,adult,,,,,,,,,,,adults,,,,,,,,,collagen; l-glutamine; vitamin-c; zinc; l-cysteine,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mores-collagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/P21_9545c98e-2b61-4287-be8e-9f43a16362f2.jpg?v=1743700863,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mores-collagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/P22_2efef3e3-ba17-4ac5-80e5-812ce62ad9ff.jpg?v=1743700863,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mores-collagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/P2_51d4a345-d836-498d-81d0-8949d054f00a.jpg?v=1743700863,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mores-collagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Mores_collagen_page-0002.jpg?v=1743700863,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
